SECCODE;BUYSELL;TIME;TRADENO;PRICE;VOLUME
USD000UTSTOM;B;125748022996;185987765;69.56;5000
USD000UTSTOM;B;125748022996;;69.56;45000
USD000UTSTOM;S;125748022996;185987765;69.56;5000
USD000UTSTOM;B;125748032382;;69.55;46000
USDRUB_SPT;B;125748032400;;69.56;100000
USD000UTSTOM;B;125748032413;;69.55;540000
USDRUB_SPT;S;125748038301;;69.60;100000
USDRUB_SPT;S;125748130106;;69.61;100000
USDRUB_SPT;B;125748132930;;69.56;100000
USDRUB_SPT;S;125748135682;;69.61;100000
USDRUB_SPT;S;125748506293;;69.61;100000
USD000UTSTOM;B;125749740857;;69.55;590000
USDRUB_SPT;B;125749740876;;69.58;100000
USDRUB_SPT;S;125749740885;;69.61;100000
USDRUB_SPT;B;125749741504;;69.57;100000
USDRUB_SPT;B;125749869628;;69.58;100000
USDRUB_SPT;B;125749870110;;69.57;100000
USDRUB_SPT;B;125749989367;;69.58;100000
USDRUB_SPT;B;125749989846;;69.57;100000
USD000UTSTOM;B;125749992185;;69.55;50000
USD000UTSTOM;B;125749992760;;69.55;100000
USDRUB_SPT;B;125750177202;;69.58;100000
USDRUB_SPT;B;125750177659;;69.57;100000
USD000UTSTOM;B;125750361433;;69.55;50000
USDRUB_SPT;B;125750361449;;69.58;100000
USD000UTSTOM;B;125751004281;;69.55;100000
USD000UTSTOM;B;125751942581;185987766;69.55;50000
USD000UTSTOM;B;125751942581;;69.55;50000
USD000UTSTOM;S;125751942581;185987766;69.55;50000
USD000UTSTOM;B;125751942581;185987767;69.55;50000
USD000UTSTOM;B;125751942581;;69.55;540000
USD000UTSTOM;S;125751942581;185987767;69.55;50000
USD000UTSTOM;B;125751942581;185987768;69.55;60000
USD000UTSTOM;B;125751942581;;69.55;480000
USD000UTSTOM;S;125751942581;185987768;69.55;60000
USD000UTSTOM;B;125751943232;;69.55;430000
USD000UTSTOM;B;125751945105;;69.55;50000
USDRUB_SPT;B;125751945942;;69.57;100000
USDRUB_SPT;B;125751948470;;69.56;100000
USDRUB_SPT;B;125752984281;;69.57;100000
USDRUB_SPT;B;125752984778;;69.56;100000
USDRUB_SPT;B;125752987222;;69.56;100000
USD000UTSTOM;B;125753040237;;69.55;430000
USDRUB_SPT;S;125753042974;;69.61;100000
USDRUB_SPT;S;125753045948;;69.61;100000
USD000UTSTOM;S;125753768443;;69.57;29000
USDRUB_SPT;S;125753769005;;69.61;100000
USD000UTSTOM;B;125753962269;;69.55;431000
USDRUB_SPT;S;125754754692;;69.61;100000
USD000UTSTOM;B;125755993624;185987770;69.57;1000
USD000UTSTOM;S;125755993624;185987770;69.57;1000
USD000UTSTOM;S;125755993624;;69.57;28000
GBPRUB_TOM;S;125756603906;;89.39;1000
USD000UTSTOM;B;125758853017;185987771;69.57;8000
USD000UTSTOM;B;125758853017;;69.58;92000
USD000UTSTOM;S;125758853017;185987771;69.57;8000
USD000UTSTOM;S;125758853017;;69.57;20000
USD000UTSTOM;B;125758853017;185987772;69.57;20000
USD000UTSTOM;B;125758853017;;69.58;72000
USD000UTSTOM;S;125758853017;185987772;69.57;20000
USD000UTSTOM;S;125758853017;;69.57;10000
USD000UTSTOM;B;125758853017;185987773;69.57;10000
USD000UTSTOM;B;125758853017;;69.58;62000
USD000UTSTOM;S;125758853017;185987773;69.57;10000
USD000UTSTOM;S;125758853017;;69.58;12000
USD000UTSTOM;B;125758853017;185987774;69.58;12000
USD000UTSTOM;B;125758853017;;69.58;50000
USD000UTSTOM;S;125758853017;185987774;69.58;12000
USD000UTSTOM;S;125758853017;;69.59;10000
USDRUB_SPT;B;125758853789;;69.57;100000
USDRUB_SPT;B;125758855458;;69.56;100000
USDRUB_SPT;B;125758856924;;69.55;200000
USDRUB_SPT;S;125758857713;;69.61;100000
USDRUB_SPT;B;125758858881;;69.57;100000
USDRUB_SPT;S;125758859201;;69.62;100000
USDRUB_SPT;B;125758859435;;69.55;100000
USDRUB_SPT;S;125758861985;;69.62;100000
USDRUB_SPT;B;125758960467;;69.58;100000
USDRUB_SPT;B;125758960908;;69.56;100000
USDRUB_SPT;B;125759116618;;69.58;100000
USDRUB_SPT;B;125759117103;;69.56;100000
USDRUB_SPT;B;125759269582;;69.58;100000
USDRUB_SPT;B;125759270089;;69.56;100000
USDRUB_SPT;B;125759373012;;69.58;100000
USDRUB_SPT;B;125759373488;;69.56;100000
USDRUB_SPT;B;125759515906;;69.58;100000
USDRUB_SPT;B;125759516368;;69.57;100000
USDRUB_SPT;B;125759664437;;69.58;100000
USDRUB_SPT;B;125759664864;;69.57;100000
USDRUB_SPT;B;125759773587;;69.58;100000
USDRUB_SPT;B;125759774049;;69.57;100000
USDRUB_SPT;B;125759892382;;69.58;100000
USDRUB_SPT;B;125759892867;;69.57;100000
USDRUB_SPT;B;125759995611;;69.58;100000
USDRUB_SPT;B;125759996070;;69.58;100000
USD000UTSTOM;B;125800025738;185987775;69.59;1000
USD000UTSTOM;S;125800025738;185987775;69.59;1000
USD000UTSTOM;S;125800025738;;69.59;9000
USDRUB_SPT;B;125800172693;;69.58;100000
USDRUB_SPT;B;125800173161;;69.58;100000
USDRUB_SPT;B;125800344648;;69.58;100000
USD000UTSTOM;B;125800362786;185987776;69.58;50000
USD000UTSTOM;B;125800362786;;69.56;150000
USD000UTSTOM;S;125800362786;;69.58;50000
USD000UTSTOM;S;125800362786;185987776;69.58;50000
USD000UTSTOM;S;125800362786;;69.59;9000
USDRUB_SPT;B;125800363390;;69.58;200000
USD000UTSTOM;B;125800366044;;69.56;50000
USD000UTSTOM;B;125800366074;;69.56;50000
USD000UTSTOM;B;125800366091;;69.56;120000
USDRUB_SPT;B;125800366108;;69.57;200000
USDRUB_SPT;B;125800369200;;69.56;100000
USDRUB_SPT;B;125800369952;;69.56;100000
USD000UTSTOM;B;125800371721;;69.56;20000
USDRUB_SPT;B;125800495016;;69.56;100000
USDRUB_SPT;B;125800657023;;69.57;100000
USDRUB_SPT;B;125800659868;;69.56;100000
USDRUB_SPT;B;125800673673;;69.56;100000
USDRUB_SPT;S;125800673686;;69.62;100000
USDRUB_SPT;S;125800676189;;69.62;100000
USD000UTSTOM;B;125800766151;;69.56;70000
USDRUB_SPT;B;125800777302;;69.57;100000
USDRUB_SPT;B;125800777750;;69.56;100000
USDRUB_SPT;B;125800879749;;69.57;100000
USDRUB_SPT;B;125800880205;;69.57;100000
GBPRUB_TOM;S;125800907668;;89.35;2000
USDRUB_SPT;B;125801016108;;69.57;100000
USDRUB_SPT;B;125801038069;;69.57;100000
USDRUB_SPT;B;125801181150;;69.57;100000
USD000UTSTOM;B;125801556299;;69.56;120000
USDRUB_SPT;B;125801763623;;69.57;100000
USD000UTSTOM;B;125801860046;;69.56;170000
USD000UTSTOM;B;125801862734;;69.56;120000
USDRUB_SPT;B;125801863276;;69.58;100000
USDRUB_SPT;B;125801863695;;69.57;100000
USD000UTSTOM;B;125801865694;;69.56;170000
USDRUB_SPT;B;125801963564;;69.58;100000
USDRUB_SPT;B;125801964049;;69.57;100000
USDRUB_SPT;B;125802075723;;69.58;100000
USDRUB_SPT;B;125802076186;;69.57;100000
USDRUB_SPT;B;125802201018;;69.58;100000
USDRUB_SPT;B;125802201504;;69.58;100000
USD000UTSTOM;S;125802258057;;69.58;20000
USDRUB_SPT;B;125802334889;;69.58;100000
USDRUB_SPT;B;125802335401;;69.58;100000
USDRUB_SPT;B;125802473677;;69.58;100000
USDRUB_SPT;S;125802759733;;69.62;200000
USDRUB_SPT;S;125802765305;;69.62;100000
USDRUB_SPT;S;125803251884;;69.62;200000
USDRUB_SPT;S;125803561193;;69.62;100000
USDRUB_SPT;S;125803766130;;69.62;200000
USDRUB_SPT;S;125803766627;;69.62;100000
USDRUB_SPT;S;125803895916;;69.61;100000
USDRUB_SPT;S;125803896399;;69.61;100000
USDRUB_SPT;S;125803999488;;69.61;100000
USDRUB_SPT;S;125803999934;;69.61;100000
USDRUB_SPT;S;125804119923;;69.61;100000
USDRUB_SPT;S;125804120408;;69.61;100000
USD000UTSTOM;B;125804147828;;69.56;25000
USD000UTSTOM;B;125804148301;;69.56;75000
USD000UTSTOM;B;125804148309;;69.56;50000
USDRUB_SPT;S;125804226638;;69.61;100000
USDRUB_SPT;S;125804383144;;69.62;100000
USDRUB_SPT;B;125804388676;;69.58;100000
USDRUB_SPT;S;125804496798;;69.62;200000
USD000UTSTOM;B;125805636731;;69.56;100000
USDRUB_SPT;S;125805886873;;69.62;100000
USD000UTSTOM;B;125806025586;185987777;69.56;1000
USD000UTSTOM;B;125806025586;;69.56;99000
USD000UTSTOM;S;125806025586;185987777;69.56;1000
USDRUB_SPT;S;125806394472;;69.62;200000
USDRUB_SPT;S;125806397191;;69.62;100000
USD000UTSTOM;B;125808316572;185987778;69.56;49000
USD000UTSTOM;B;125808316572;;69.56;50000
USD000UTSTOM;S;125808316572;185987778;69.56;49000
USD000UTSTOM;B;125808316572;185987779;69.56;50000
USD000UTSTOM;B;125808316572;;69.56;50000
USD000UTSTOM;S;125808316572;185987779;69.56;50000
USD000UTSTOM;B;125808316572;185987780;69.56;50000
USD000UTSTOM;B;125808316572;;69.56;120000
USD000UTSTOM;S;125808316572;185987780;69.56;50000
USD000UTSTOM;B;125808316572;185987781;69.56;20000
USD000UTSTOM;B;125808316572;;69.56;100000
USD000UTSTOM;S;125808316572;185987781;69.56;20000
USD000UTSTOM;B;125808316572;185987782;69.56;50000
USD000UTSTOM;B;125808316572;;69.56;50000
USD000UTSTOM;S;125808316572;185987782;69.56;50000
USD000UTSTOM;B;125808316572;185987783;69.56;41000
USD000UTSTOM;B;125808316572;;69.56;9000
USD000UTSTOM;S;125808316572;185987783;69.56;41000
USD000UTSTOM;B;125808317817;;69.55;277000
USD000UTSTOM;B;125808319588;;69.55;177000
USD000UTSTOM;B;125808320013;;69.56;50000
USDRUB_SPT;B;125808320117;;69.57;100000
USDRUB_SPT;S;125808320306;;69.61;100000
USD000UTSTOM;B;125808320455;;69.55;227000
USD000UTSTOM;B;125808320500;;69.55;177000
USDRUB_SPT;B;125808320817;;69.56;100000
USDRUB_SPT;S;125808321063;;69.62;100000
USD000UTSTOM;B;125808322609;;69.55;87000
USD000UTSTOM;B;125808323139;;69.55;137000
USDRUB_SPT;S;125808323179;;69.62;100000
USD000UTSTOM;B;125808326572;;69.55;87000
USD000UTSTOM;B;125808327950;;69.55;137000
USDRUB_SPT;B;125808432497;;69.56;100000
USDRUB_SPT;B;125808432953;;69.56;100000
USDRUB_SPT;B;125808574569;;69.56;100000
USD000UTSTOM;B;125808683113;;69.55;50000
USDRUB_SPT;S;125808822140;;69.62;100000
USDRUB_SPT;S;125808824938;;69.62;100000
USDRUB_SPT;B;125808827641;;69.57;100000
USDRUB_SPT;B;125809016963;;69.56;100000
USD000UTSTOM;S;125809199302;;69.58;40000
USDRUB_SPT;S;125809199860;;69.62;100000
USDRUB_SPT;B;125809281462;;69.57;100000
USDRUB_SPT;B;125809284189;;69.56;100000
USDRUB_SPT;B;125809385517;;69.57;100000
USD000UTSTOM;B;125809481656;;69.55;75000
USDRUB_SPT;B;125809492378;;69.57;100000
USDRUB_SPT;B;125811204062;;69.58;100000
USDRUB_SPT;B;125811204687;;69.57;100000
USDRUB_SPT;S;125811295713;;69.61;100000
USDRUB_SPT;B;125811317659;;69.58;100000
USDRUB_SPT;B;125811318117;;69.57;100000
USDRUB_SPT;B;125811426769;;69.58;100000
USDRUB_SPT;B;125813203224;;69.57;100000
USDRUB_SPT;B;125813317836;;69.57;100000
USDRUB_SPT;S;125813670329;;69.61;200000
USD000UTSTOM;B;125814358868;185987784;69.55;1000
USD000UTSTOM;B;125814358868;;69.55;74000
USD000UTSTOM;S;125814358868;;69.35;1000
USD000UTSTOM;S;125814358868;185987784;69.55;1000
USD000UTSTOM;S;125814358868;;69.58;40000
USDRUB_SPT;S;125814365182;;69.61;100000
USDRUB_SPT;B;125814365205;;69.57;100000
USD000UTSTOM;S;125815305621;;69.58;25000
USDRUB_SPT;S;125815306103;;69.61;100000
EUR_RUB__TOM;B;125816030721;185987785;79.70;25000
EUR_RUB__TOM;S;125816030721;185987785;79.70;25000
EUR_RUB__TOM;S;125816030721;;79.70;836000
USDRUB_SPT;S;125816647066;;69.61;100000
USDRUB_SPT;B;125816831843;;69.58;100000
USDRUB_SPT;B;125816832390;;69.57;100000
USDRUB_SPT;B;125816961847;;69.58;100000
USD000UTSTOM;B;125818326952;185987786;69.58;15000
USD000UTSTOM;S;125818326952;185987786;69.58;15000
USD000UTSTOM;S;125818326952;;69.58;10000
USDRUB_SPT;S;125818327570;;69.61;200000
USDRUB_SPT;B;125818330239;;69.57;100000
USDRUB_SPT;S;125818532998;;69.61;100000
USDRUB_SPT;S;125818574858;;69.61;100000
USDRUB_SPT;S;125818814823;;69.61;100000
USDRUB_SPT;S;125818817581;;69.61;100000
USDRUB_SPT;B;125819559351;;69.57;100000
USD000UTSTOM;B;125820218132;;69.56;25000
USD000UTSTOM;B;125820218687;;69.56;75000
USDRUB_SPT;B;125820219310;;69.56;100000
USDRUB_SPT;B;125820321087;;69.57;100000
USDRUB_SPT;B;125820321560;;69.57;100000
USD000UTSTOM;S;125820378175;;69.58;97000
USDRUB_SPT;S;125820378651;;69.60;100000
USDRUB_SPT;S;125820379088;;69.61;100000
USDRUB_SPT;B;125820448506;;69.57;100000
USDRUB_SPT;B;125820448960;;69.57;100000
USDRUB_SPT;S;125820479506;;69.60;100000
USDRUB_SPT;S;125820479952;;69.61;100000
USDRUB_SPT;B;125820566492;;69.57;100000
USDRUB_SPT;B;125820566934;;69.57;100000
USDRUB_SPT;S;125820608228;;69.60;100000
USDRUB_SPT;S;125820608674;;69.61;100000
USDRUB_SPT;B;125820678890;;69.57;100000
USDRUB_SPT;S;125820736949;;69.60;100000
USDRUB_SPT;S;125820737426;;69.60;100000
USDRUB_SPT;S;125820878932;;69.60;100000
USDRUB_SPT;B;125820941385;;69.57;100000
USD000UTSTOM;S;125821973921;;69.58;10000
USDRUB_SPT;S;125821974300;;69.61;100000
USDRUB_SPT;S;125821975543;;69.61;100000
USDRUB_SPT;S;125823097240;;69.61;100000
USD000UTSTOM;B;125823193709;185987787;69.58;1000
USD000UTSTOM;S;125823193709;185987787;69.58;1000
USD000UTSTOM;S;125823193709;;69.58;9000
EURUSD000TOM;S;125823878859;;1.15;163000
EUR_RUB__TOM;B;125824023840;185987788;79.70;1000
EUR_RUB__TOM;S;125824023840;185987788;79.70;1000
EUR_RUB__TOM;S;125824023840;;79.70;835000
USDRUB_SPT;S;125824832056;;69.61;100000
USD000UTSTOM;S;125824923500;;69.58;29000
USDRUB_SPT;S;125824990608;;69.61;100000
USD000UTSTOM;S;125825177846;;69.58;20000
USDRUB_SPT;S;125825178178;;69.61;100000
USD000UTSTOM;B;125825226455;185987789;69.58;20000
USD000UTSTOM;B;125825226455;;69.58;380000
USD000UTSTOM;S;125825226455;185987789;69.58;20000
USD000UTSTOM;S;125825226455;;69.58;20000
USDRUB_SPT;B;125825227075;;69.58;200000
USDRUB_SPT;B;125825228418;;69.57;200000
USDRUB_SPT;S;125825229834;;69.62;100000
USDRUB_SPT;B;125825358782;;69.58;200000
USDRUB_SPT;B;125825359225;;69.58;200000
USDRUB_SPT;B;125825507327;;69.58;200000
USD000UTSTOM;B;125826860081;185987790;69.58;20000
USD000UTSTOM;B;125826860081;;69.59;180000
USD000UTSTOM;S;125826860081;185987790;69.58;20000
USD000UTSTOM;S;125826860081;;69.59;34000
USD000UTSTOM;B;125826860081;185987791;69.59;9000
USD000UTSTOM;B;125826860081;;69.59;171000
USD000UTSTOM;S;125826860081;185987791;69.59;9000
USD000UTSTOM;S;125826860081;;69.59;25000
USD000UTSTOM;B;125826860081;185987792;69.59;25000
USD000UTSTOM;B;125826860081;;69.59;146000
USD000UTSTOM;S;125826860081;185987792;69.59;25000
USD000UTSTOM;S;125826860081;;69.59;5000
USD000UTSTOM;B;125826860081;185987793;69.59;5000
USD000UTSTOM;B;125826860081;;69.59;141000
USD000UTSTOM;S;125826860081;185987793;69.59;5000
USD000UTSTOM;S;125826860081;;69.59;25000
USDRUB_SPT;S;125826860817;;69.62;200000
USDRUB_SPT;B;125826860823;;69.59;100000
USDRUB_SPT;B;125826862405;;69.58;100000
USDRUB_SPT;S;125826864129;;69.62;100000
USDRUB_SPT;S;125826865750;;69.62;100000
USDRUB_SPT;B;125826972623;;69.59;100000
USDRUB_SPT;B;125826973101;;69.58;100000
USDRUB_SPT;B;125827074278;;69.59;100000
USDRUB_SPT;B;125827074732;;69.59;100000
USDRUB_SPT;B;125827181631;;69.59;100000
USDRUB_SPT;B;125827182095;;69.59;100000
USDRUB_SPT;B;125827319747;;69.59;100000
USD000UTSTOM;B;125827586293;185987794;69.59;141000
USD000UTSTOM;B;125827586293;;69.58;380000
USD000UTSTOM;S;125827586293;185987794;69.59;141000
USD000UTSTOM;B;125827586293;185987795;69.58;29000
USD000UTSTOM;B;125827586293;;69.58;351000
USD000UTSTOM;S;125827586293;185987795;69.58;29000
USDRUB_SPT;B;125827586997;;69.59;200000
USDRUB_SPT;B;125827589674;;69.58;200000
USDRUB_SPT;S;125827589686;;69.62;100000
USDRUB_SPT;S;125827590966;;69.62;100000
USDRUB_SPT;S;125827592336;;69.62;200000
USDRUB_SPT;B;125827855933;;69.58;100000
USDRUB_SPT;B;125828187145;;69.58;200000
USD000UTSTOM;B;125828619328;;69.58;16000
USDRUB_SPT;B;125828619840;;69.58;100000
USD000UTSTOM;S;125828995283;;69.60;25000
USDRUB_SPT;B;125828998366;;69.58;200000
USDRUB_SPT;S;125828998398;;69.63;200000
USDRUB_SPT;B;125828999175;;69.58;100000
USDRUB_SPT;B;125829207991;;69.58;100000
USD000UTSTOM;S;125829637016;;69.61;144000
USD000UTSTOM;S;125829640121;;69.61;94000
USDRUB_SPT;B;125829640137;;69.59;100000
USDRUB_SPT;S;125829640141;;69.63;100000
USDRUB_SPT;B;125829641136;;69.58;100000
USDRUB_SPT;S;125829769076;;69.63;200000
USDRUB_SPT;B;125829866924;;69.59;100000
USDRUB_SPT;B;125829867619;;69.59;100000
USDRUB_SPT;B;125830058666;;69.59;100000
USDRUB_SPT;B;125830059133;;69.59;100000
USDRUB_SPT;B;125830215323;;69.59;100000
USD000UTSTOM;B;125830529733;;69.58;41000
USD000UTSTOM;S;125830724769;;69.61;114000
USD000UTSTOM;B;125831108591;;69.58;66000
USDRUB_SPT;B;125831109082;;69.58;200000
USDRUB_SPT;B;125831109613;;69.59;100000
USDRUB_SPT;B;125831110015;;69.58;100000
USDRUB_SPT;B;125831214923;;69.59;100000
USDRUB_SPT;B;125831215392;;69.58;100000
USDRUB_SPT;B;125831452017;;69.59;100000
USDRUB_SPT;B;125831452467;;69.59;100000
USDRUB_SPT;B;125831567036;;69.59;100000
USDRUB_SPT;B;125831567511;;69.59;100000
USDRUB_SPT;B;125831825090;;69.59;100000
USD000UTSTOM;S;125832929997;;69.61;25000
USD000UTSTOM;S;125835461505;;69.61;55000
USD000UTSTOM;S;125835594262;;69.61;142000
USDRUB_SPT;S;125835594839;;69.63;100000
USD000UTSTOM;S;125835594895;;69.60;94000
USDRUB_SPT;S;125835720825;;69.62;100000
EUR_RUB__TOM;B;125835798630;185987796;79.70;5000
EUR_RUB__TOM;S;125835798630;185987796;79.70;5000
EUR_RUB__TOM;S;125835798630;;79.70;830000
USD000UTSTOM;B;125836025277;185987797;69.58;1000
USD000UTSTOM;B;125836025277;;69.58;65000
USD000UTSTOM;S;125836025277;185987797;69.58;1000
USD000UTSTOM;B;125836032814;185987798;69.58;2000
USD000UTSTOM;B;125836032814;;69.58;63000
USD000UTSTOM;S;125836032814;185987798;69.58;2000
USD000UTSTOM;B;125836733056;185987799;69.60;94000
USD000UTSTOM;B;125836733056;;69.61;106000
USD000UTSTOM;S;125836733056;185987799;69.60;94000
USD000UTSTOM;S;125836733056;;69.61;55000
USD000UTSTOM;B;125836733056;185987800;69.61;25000
USD000UTSTOM;B;125836733056;;69.61;81000
USD000UTSTOM;S;125836733056;185987800;69.61;25000
USD000UTSTOM;S;125836733056;;69.61;30000
USD000UTSTOM;B;125836733056;185987801;69.61;30000
USD000UTSTOM;B;125836733056;;69.61;51000
USD000UTSTOM;S;125836733056;185987801;69.61;30000
USD000UTSTOM;S;125836733056;;69.61;70000
USD000UTSTOM;B;125836733056;185987802;69.61;20000
USD000UTSTOM;B;125836733056;;69.61;31000
USD000UTSTOM;S;125836733056;185987802;69.61;20000
USD000UTSTOM;S;125836733056;;69.61;50000
USD000UTSTOM;B;125836733056;185987803;69.61;31000
USD000UTSTOM;B;125836733056;;69.58;63000
USD000UTSTOM;S;125836733056;185987803;69.61;31000
USD000UTSTOM;S;125836733056;;69.61;19000
USDRUB_SPT;S;125836733779;;69.63;200000
USD000UTSTOM;B;125836733995;;69.58;100000
USD000UTSTOM;S;125836736481;;69.61;50000
USDRUB_SPT;B;125836736510;;69.59;100000
USDRUB_SPT;S;125836736541;;69.63;100000
USDRUB_SPT;S;125836737423;;69.63;200000
USDRUB_SPT;B;125836848295;;69.59;100000
USDRUB_SPT;B;125836848737;;69.59;100000
USDRUB_SPT;B;125837092712;;69.59;100000
USDRUB_SPT;B;125837292452;;69.60;100000
USD000UTSTOM;B;125837936630;;69.59;30000
EURUSD000TOM;B;125838181952;;1.14;15000
EUR_RUB__TOM;B;125838871440;;79.69;30000
USDRUB_SPT;B;125838975036;;69.59;100000
USD000UTSTOM;B;125839043135;;69.59;55000
USDRUB_SPT;B;125839170823;;69.60;100000
CNYRUB_TOM;S;125839895601;;10.41;51000
USD000UTSTOM;B;125840056954;;69.59;93000
USD000UTSTOM;B;125842053674;185987804;69.59;30000
USD000UTSTOM;B;125842053674;;69.59;63000
USD000UTSTOM;S;125842053674;185987804;69.59;30000
USD000UTSTOM;B;125842053674;185987805;69.59;25000
USD000UTSTOM;B;125842053674;;69.59;38000
USD000UTSTOM;S;125842053674;185987805;69.59;25000
USD000UTSTOM;B;125842053674;185987806;69.59;38000
USD000UTSTOM;B;125842053674;;69.58;100000
USD000UTSTOM;S;125842053674;185987806;69.59;38000
USD000UTSTOM;B;125842053674;185987807;69.58;100000
USD000UTSTOM;B;125842053674;;69.58;50000
USD000UTSTOM;S;125842053674;185987807;69.58;100000
USD000UTSTOM;B;125842053674;185987808;69.58;50000
USD000UTSTOM;B;125842053674;;69.58;401000
USD000UTSTOM;S;125842053674;185987808;69.58;50000
USD000UTSTOM;B;125842053674;185987809;69.58;17000
USD000UTSTOM;B;125842053674;;69.58;384000
USD000UTSTOM;S;125842053674;185987809;69.58;17000
USD000UTSTOM;B;125842054572;;69.58;334000
USD000UTSTOM;S;125842054896;;69.61;100000
USDRUB_SPT;S;125842057258;;69.63;100000
USDRUB_SPT;B;125842057281;;69.58;200000
USD000UTSTOM;S;125842057908;;69.61;150000
USDRUB_SPT;B;125842058313;;69.59;100000
USDRUB_SPT;B;125842059571;;69.58;100000
USDRUB_SPT;B;125842159206;;69.58;100000
USDRUB_SPT;S;125842159218;;69.62;200000
USDRUB_SPT;S;125842159724;;69.63;200000
USDRUB_SPT;S;125842292573;;69.62;200000
USDRUB_SPT;B;125842292589;;69.59;100000
USDRUB_SPT;S;125842293028;;69.63;200000
USDRUB_SPT;S;125842417115;;69.62;200000
USDRUB_SPT;S;125842417560;;69.63;200000
USDRUB_SPT;S;125842540369;;69.62;200000
USD000UTSTOM;B;125842977804;185987810;69.61;12000
USD000UTSTOM;S;125842977804;185987810;69.61;12000
USD000UTSTOM;S;125842977804;;69.61;138000
EUR_RUB__TOM;B;125842985575;185987811;79.69;1000
EUR_RUB__TOM;B;125842985575;;79.69;29000
EUR_RUB__TOM;S;125842985575;185987811;79.69;1000
USDRUB_SPT;S;125843107215;;69.62;100000
USD000UTSTOM;B;125843200471;;69.58;25000
USDRUB_SPT;S;125843229713;;69.62;200000
USD000UTSTOM;S;125843351709;;69.61;30000
USD000UTSTOM;S;125843352164;;69.61;80000
USD000UTSTOM;S;125843353345;;69.60;88000
USDRUB_SPT;S;125843357234;;69.62;100000
USD000UTSTOM;S;125843360186;;69.60;138000
USDRUB_SPT;S;125843505292;;69.62;200000
USDRUB_SPT;B;125843857246;;69.58;100000
EUR_RUB__TOM;B;125844026555;185987812;79.69;24000
EUR_RUB__TOM;B;125844026555;;79.69;5000
EUR_RUB__TOM;S;125844026555;;79.69;100000
EUR_RUB__TOM;S;125844026555;185987812;79.69;24000
EUR_RUB__TOM;S;125844026555;;79.69;76000
EUR_RUB__TOM;B;125844026555;185987813;79.69;5000
EUR_RUB__TOM;B;125844026555;;79.68;5000
EUR_RUB__TOM;S;125844026555;185987813;79.69;5000
EUR_RUB__TOM;S;125844026555;;79.69;71000
USD000UTSTOM;S;125844567130;;69.60;27000
USDRUB_SPT;S;125844573185;;69.62;100000
USD000UTSTOM;B;125844689404;;69.58;334000
USDRUB_SPT;S;125844689761;;69.62;200000
USD000UTSTOM;S;125844692541;;69.60;77000
USDRUB_SPT;S;125844692548;;69.62;100000
USD000UTSTOM;S;125844693380;;69.60;88000
USD000UTSTOM;S;125844695421;;69.60;138000
USD000UTSTOM;S;125844700808;;69.60;50000
USDRUB_SPT;S;125844792099;;69.62;100000
USD000UTSTOM;B;125846034950;185987816;69.60;3000
USD000UTSTOM;S;125846034950;185987816;69.60;3000
USD000UTSTOM;S;125846034950;;69.60;47000
USD000UTSTOM;B;125846043535;185987817;69.60;4000
USD000UTSTOM;S;125846043535;185987817;69.60;4000
USD000UTSTOM;S;125846043535;;69.60;43000
EUR_RUB__TOM;B;125846052793;185987818;79.69;20000
EUR_RUB__TOM;S;125846052793;185987818;79.69;20000
EUR_RUB__TOM;S;125846052793;;79.69;51000
EUR_RUB__TOM;B;125846062706;185987819;79.69;21000
EUR_RUB__TOM;S;125846062706;185987819;79.69;21000
EUR_RUB__TOM;S;125846062706;;79.69;30000
EUR_RUB__TOM;B;125848141398;185987820;79.69;2000
EUR_RUB__TOM;S;125848141398;185987820;79.69;2000
EUR_RUB__TOM;S;125848141398;;79.69;28000
USD000UTSTOM;S;125848735609;;69.60;131000
USD000UTSTOM;B;125849532198;185987821;69.60;43000
USD000UTSTOM;B;125849532198;;69.61;157000
USD000UTSTOM;S;125849532198;185987821;69.60;43000
USD000UTSTOM;S;125849532198;;69.60;88000
USD000UTSTOM;B;125849532198;185987822;69.60;88000
USD000UTSTOM;B;125849532198;;69.61;69000
USD000UTSTOM;S;125849532198;185987822;69.60;88000
USD000UTSTOM;S;125849532198;;69.60;77000
USD000UTSTOM;B;125849532198;185987823;69.60;27000
USD000UTSTOM;B;125849532198;;69.61;42000
USD000UTSTOM;S;125849532198;185987823;69.60;27000
USD000UTSTOM;S;125849532198;;69.60;50000
USD000UTSTOM;B;125849532198;185987824;69.60;42000
USD000UTSTOM;B;125849532198;;69.58;334000
USD000UTSTOM;S;125849532198;185987824;69.60;42000
USD000UTSTOM;S;125849532198;;69.60;8000
USD000UTSTOM;B;125849533103;;69.58;100000
USD000UTSTOM;S;125849533150;;69.60;50000
USDRUB_SPT;S;125849535800;;69.62;100000
USDRUB_SPT;S;125849538360;;69.62;100000
USD000UTSTOM;B;125853864945;185987827;69.60;23000
USD000UTSTOM;S;125853864945;185987827;69.60;23000
USD000UTSTOM;S;125853864945;;69.60;27000
USD000UTSTOM;B;125854618490;185987829;69.58;100000
USD000UTSTOM;B;125854618490;;69.58;334000
USD000UTSTOM;S;125854618490;185987829;69.58;100000
USD000UTSTOM;B;125854618490;185987830;69.58;40000
USD000UTSTOM;B;125854618490;;69.58;294000
USD000UTSTOM;S;125854618490;185987830;69.58;40000
USD000UTSTOM;S;125855216347;;69.60;77000
